Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Biological_Process_2023	Regulation Of Toll-Like Receptor Signaling Pathway (GO:0034121)	1/20	3.968400e-01	5.606917e-01	0	0	2.058973e+00	1.902948e+00	CD36
GO_Biological_Process_2023	Response To Fibroblast Growth Factor (GO:0071774)	1/20	3.968400e-01	5.606917e-01	0	0	2.058973e+00	1.902948e+00	CD44
GO_Biological_Process_2023	Endothelial Cell Development (GO:0001885)	1/20	3.968400e-01	5.606917e-01	0	0	2.058973e+00	1.902948e+00	STC1
GO_Biological_Process_2023	Stress-Activated Protein Kinase Signaling Cascade (GO:0031098)	1/20	3.968400e-01	5.606917e-01	0	0	2.058973e+00	1.902948e+00	MAP3K20
GO_Biological_Process_2023	Xenobiotic Transport (GO:0042908)	1/20	3.968400e-01	5.606917e-01	0	0	2.058973e+00	1.902948e+00	ABCC3
GO_Biological_Process_2023	Intracellular Monoatomic Ion Homeostasis (GO:0006873)	1/20	3.968400e-01	5.606917e-01	0	0	2.058973e+00	1.902948e+00	SLC39A14
GO_Biological_Process_2023	Limb Morphogenesis (GO:0035108)	1/20	3.968400e-01	5.606917e-01	0	0	2.058973e+00	1.902948e+00	TGFB2
GO_Biological_Process_2023	Long-Term Memory (GO:0007616)	1/20	3.968400e-01	5.606917e-01	0	0	2.058973e+00	1.902948e+00	NTF4
GO_Biological_Process_2023	Mesoderm Formation (GO:0001707)	1/20	3.968400e-01	5.606917e-01	0	0	2.058973e+00	1.902948e+00	HMGA2
GO_Biological_Process_2023	Myoblast Differentiation (GO:0045445)	1/20	3.968400e-01	5.606917e-01	0	0	2.058973e+00	1.902948e+00	JAG1
GO_Biological_Process_2023	Negative Regulation Of Cytokine Production Involved In Inflammatory Response (GO:1900016)	1/20	3.968400e-01	5.606917e-01	0	0	2.058973e+00	1.902948e+00	APLP2
GO_Biological_Process_2023	Negative Regulation Of Small GTPase Mediated Signal Transduction (GO:0051058)	1/20	3.968400e-01	5.606917e-01	0	0	2.058973e+00	1.902948e+00	TGFB2
GO_Biological_Process_2023	Negative Regulation Of Viral Life Cycle (GO:1903901)	1/20	3.968400e-01	5.606917e-01	0	0	2.058973e+00	1.902948e+00	TRIM5
GO_Biological_Process_2023	Positive Regulation Of Embryonic Development (GO:0040019)	1/20	3.968400e-01	5.606917e-01	0	0	2.058973e+00	1.902948e+00	NIBAN2
GO_Biological_Process_2023	Positive Regulation Of Epithelial Cell Differentiation (GO:0030858)	1/20	3.968400e-01	5.606917e-01	0	0	2.058973e+00	1.902948e+00	BMP4
GO_Biological_Process_2023	Positive Regulation Of Lipid Catabolic Process (GO:0050996)	1/20	3.968400e-01	5.606917e-01	0	0	2.058973e+00	1.902948e+00	TWIST1
GO_Biological_Process_2023	Regulation Of Cardiac Muscle Cell Proliferation (GO:0060043)	1/20	3.968400e-01	5.606917e-01	0	0	2.058973e+00	1.902948e+00	RUNX1
GO_Biological_Process_2023	Lymphocyte Differentiation (GO:0030098)	3/91	3.971624e-01	5.607893e-01	0	0	1.334288e+00	1.232095e+00	VCAM1;AXL;CLCF1
GO_Biological_Process_2023	Regulation Of Synaptic Transmission, Glutamatergic (GO:0051966)	2/55	4.003486e-01	5.649279e-01	0	0	1.476633e+00	1.351739e+00	CDH2;SLC38A2
GO_Biological_Process_2023	B Cell Activation (GO:0042113)	3/92	4.038912e-01	5.695638e-01	0	0	1.319228e+00	1.196025e+00	VCAM1;CD70;CLCF1
GO_Biological_Process_2023	Peptide Metabolic Process (GO:0006518)	2/56	4.091117e-01	5.739177e-01	0	0	1.449214e+00	1.295260e+00	ERAP2;ANPEP
GO_Biological_Process_2023	Positive Regulation Of DNA-templated Transcription Initiation (GO:2000144)	2/56	4.091117e-01	5.739177e-01	0	0	1.449214e+00	1.295260e+00	FOSL1;TWIST1
GO_Biological_Process_2023	Regulation Of Cation Channel Activity (GO:2001257)	2/56	4.091117e-01	5.739177e-01	0	0	1.449214e+00	1.295260e+00	JPH2;STAC
GO_Biological_Process_2023	Positive Regulation Of Protein Kinase B Signaling (GO:0051897)	3/93	4.105981e-01	5.739177e-01	0	0	1.304503e+00	1.161190e+00	ANGPT1;AXL;THBS1
GO_Biological_Process_2023	Regulation Of Neurotransmitter Transport (GO:0051588)	1/21	4.119039e-01	5.739177e-01	0	0	1.955924e+00	1.734836e+00	MCTP2
GO_Biological_Process_2023	Retrotransposon Silencing (GO:0010526)	1/21	4.119039e-01	5.739177e-01	0	0	1.955924e+00	1.734836e+00	SPOCD1
GO_Biological_Process_2023	Focal Adhesion Assembly (GO:0048041)	1/21	4.119039e-01	5.739177e-01	0	0	1.955924e+00	1.734836e+00	CDH11
GO_Biological_Process_2023	Zinc Ion Transmembrane Transport (GO:0071577)	1/21	4.119039e-01	5.739177e-01	0	0	1.955924e+00	1.734836e+00	SLC39A14
GO_Biological_Process_2023	Macrophage Differentiation (GO:0030225)	1/21	4.119039e-01	5.739177e-01	0	0	1.955924e+00	1.734836e+00	VEGFA
GO_Biological_Process_2023	Maturation Of 5.8S rRNA From Tricistronic rRNA Transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA) (GO:0000466)	1/21	4.119039e-01	5.739177e-01	0	0	1.955924e+00	1.734836e+00	LTB4R2
GO_Biological_Process_2023	Mitochondrial Calcium Ion Homeostasis (GO:0051560)	1/21	4.119039e-01	5.739177e-01	0	0	1.955924e+00	1.734836e+00	ANXA6
GO_Biological_Process_2023	Modulation By Host Of Viral Genome Replication (GO:0044827)	1/21	4.119039e-01	5.739177e-01	0	0	1.955924e+00	1.734836e+00	PPIB
GO_Biological_Process_2023	Modulation By Symbiont Of Entry Into Host (GO:0052372)	1/21	4.119039e-01	5.739177e-01	0	0	1.955924e+00	1.734836e+00	TRIM5
GO_Biological_Process_2023	Negative Regulation Of Double-Strand Break Repair Via Homologous Recombination (GO:2000042)	1/21	4.119039e-01	5.739177e-01	0	0	1.955924e+00	1.734836e+00	POLQ
GO_Biological_Process_2023	Negative Regulation Of Reactive Oxygen Species Metabolic Process (GO:2000378)	1/21	4.119039e-01	5.739177e-01	0	0	1.955924e+00	1.734836e+00	TFAP2A
GO_Biological_Process_2023	Positive Regulation Of Heart Contraction (GO:0045823)	1/21	4.119039e-01	5.739177e-01	0	0	1.955924e+00	1.734836e+00	TGFB2
GO_Biological_Process_2023	Positive Regulation Of Interferon-Alpha Production (GO:0032727)	1/21	4.119039e-01	5.739177e-01	0	0	1.955924e+00	1.734836e+00	STAT1
GO_Biological_Process_2023	Positive Regulation Of Signal Transduction By P53 Class Mediator (GO:1901798)	1/21	4.119039e-01	5.739177e-01	0	0	1.955924e+00	1.734836e+00	PMAIP1
GO_Biological_Process_2023	Regulation Of Anoikis (GO:2000209)	1/21	4.119039e-01	5.739177e-01	0	0	1.955924e+00	1.734836e+00	CAV1
GO_Biological_Process_2023	Negative Regulation Of DNA-templated Transcription (GO:0045892)	27/1025	4.135013e-01	5.757811e-01	0	0	1.060555e+00	9.365707e-01	YAP1;LOXL3;TWIST1;AHR;CCND1;SIX4;CREB3L1;E2F7;KLF10;TFAP2A;OSR2;NIBAN2;STAT1;ATP8B1;FST;CAV1;WNT5A;HMGA2;NR2F2;RUNX1;VEGFA;BMP4;CENPF;DEPDC1;BIRC5;TRIB3;CALR
GO_Biological_Process_2023	Cellular Response To Hormone Stimulus (GO:0032870)	3/94	4.172817e-01	5.799594e-01	0	0	1.290101e+00	1.127540e+00	OXTR;CAV1;TFPI
GO_Biological_Process_2023	Vesicle Organization (GO:0016050)	3/94	4.172817e-01	5.799594e-01	0	0	1.290101e+00	1.127540e+00	ANXA2;CAV2;CAV1
GO_Biological_Process_2023	Striated Muscle Contraction (GO:0006941)	2/57	4.178118e-01	5.799594e-01	0	0	1.422791e+00	1.241704e+00	STAC;TPM1
GO_Biological_Process_2023	Monoatomic Anion Transport (GO:0006820)	2/57	4.178118e-01	5.799594e-01	0	0	1.422791e+00	1.241704e+00	ANO6;CLIC1
GO_Biological_Process_2023	Positive Regulation Of Interleukin-1 Beta Production (GO:0032731)	2/57	4.178118e-01	5.799594e-01	0	0	1.422791e+00	1.241704e+00	WNT5A;CD36
GO_Biological_Process_2023	Regulation Of Neuron Death (GO:1901214)	2/58	4.264465e-01	5.851768e-01	0	0	1.397312e+00	1.190885e+00	GPNMB;WNT5A
GO_Biological_Process_2023	Response To Organic Cyclic Compound (GO:0014070)	2/58	4.264465e-01	5.851768e-01	0	0	1.397312e+00	1.190885e+00	ANXA1;PMAIP1
GO_Biological_Process_2023	Muscle Organ Development (GO:0007517)	2/58	4.264465e-01	5.851768e-01	0	0	1.397312e+00	1.190885e+00	TEAD4;TAGLN
GO_Biological_Process_2023	Peptidyl-Threonine Phosphorylation (GO:0018107)	2/58	4.264465e-01	5.851768e-01	0	0	1.397312e+00	1.190885e+00	CHEK1;CDK1
GO_Biological_Process_2023	Regulation Of Histone Acetylation (GO:0035065)	1/22	4.265923e-01	5.851768e-01	0	0	1.862689e+00	1.586874e+00	TWIST1
GO_Biological_Process_2023	Acylglycerol Biosynthetic Process (GO:0046463)	1/22	4.265923e-01	5.851768e-01	0	0	1.862689e+00	1.586874e+00	GPAT3
GO_Biological_Process_2023	Regulation Of Mononuclear Cell Migration (GO:0071675)	1/22	4.265923e-01	5.851768e-01	0	0	1.862689e+00	1.586874e+00	THBS1
GO_Biological_Process_2023	Regulation Of Neural Precursor Cell Proliferation (GO:2000177)	1/22	4.265923e-01	5.851768e-01	0	0	1.862689e+00	1.586874e+00	NES
GO_Biological_Process_2023	Blood Vessel Endothelial Cell Migration (GO:0043534)	1/22	4.265923e-01	5.851768e-01	0	0	1.862689e+00	1.586874e+00	VEGFA
GO_Biological_Process_2023	Cellular Response To Interferon-Beta (GO:0035458)	1/22	4.265923e-01	5.851768e-01	0	0	1.862689e+00	1.586874e+00	STAT1
GO_Biological_Process_2023	Cellular Response To Low-Density Lipoprotein Particle Stimulus (GO:0071404)	1/22	4.265923e-01	5.851768e-01	0	0	1.862689e+00	1.586874e+00	CD36
GO_Biological_Process_2023	Membrane Protein Ectodomain Proteolysis (GO:0006509)	1/22	4.265923e-01	5.851768e-01	0	0	1.862689e+00	1.586874e+00	ADAM19
GO_Biological_Process_2023	Negative Regulation Of Cell Development (GO:0010721)	1/22	4.265923e-01	5.851768e-01	0	0	1.862689e+00	1.586874e+00	B2M
GO_Biological_Process_2023	Negative Regulation Of Protein Localization To Nucleus (GO:1900181)	1/22	4.265923e-01	5.851768e-01	0	0	1.862689e+00	1.586874e+00	RAB23
GO_Biological_Process_2023	Oxoacid Metabolic Process (GO:0043436)	1/22	4.265923e-01	5.851768e-01	0	0	1.862689e+00	1.586874e+00	ENPP1
GO_Biological_Process_2023	Positive Regulation Of Cholesterol Efflux (GO:0010875)	1/22	4.265923e-01	5.851768e-01	0	0	1.862689e+00	1.586874e+00	CAV1
GO_Biological_Process_2023	Positive Regulation Of Phosphatase Activity (GO:0010922)	1/22	4.265923e-01	5.851768e-01	0	0	1.862689e+00	1.586874e+00	PDGFRB
GO_Biological_Process_2023	Positive Regulation Of Viral Life Cycle (GO:1903902)	1/22	4.265923e-01	5.851768e-01	0	0	1.862689e+00	1.586874e+00	P4HB
GO_Biological_Process_2023	Regulation Of Cardiac Muscle Cell Membrane Repolarization (GO:0099623)	1/22	4.265923e-01	5.851768e-01	0	0	1.862689e+00	1.586874e+00	KCNE4
GO_Biological_Process_2023	Cellular Response To Oxygen-Containing Compound (GO:1901701)	11/406	4.335129e-01	5.943020e-01	0	0	1.090299e+00	9.113084e-01	PDGFRA;AXL;SERPINE1;TPM1;CDK2;WNT5A;PDE3A;AHR;VIM;ACTB;HSP90B1
GO_Biological_Process_2023	Glucose Metabolic Process (GO:0006006)	2/59	4.350138e-01	5.959904e-01	0	0	1.372728e+00	1.142628e+00	PGK1;SLC39A14
GO_Biological_Process_2023	Regulation Of Centrosome Cycle (GO:0046605)	1/23	4.409145e-01	5.970549e-01	0	0	1.777930e+00	1.455954e+00	AURKA
GO_Biological_Process_2023	Regulation Of Myotube Differentiation (GO:0010830)	1/23	4.409145e-01	5.970549e-01	0	0	1.777930e+00	1.455954e+00	BDNF
GO_Biological_Process_2023	Artery Development (GO:0060840)	1/23	4.409145e-01	5.970549e-01	0	0	1.777930e+00	1.455954e+00	VEGFA
GO_Biological_Process_2023	Regulation Of Nuclear-Transcribed mRNA Catabolic Process, Deadenylation-Dependent Decay (GO:1900151)	1/23	4.409145e-01	5.970549e-01	0	0	1.777930e+00	1.455954e+00	IGF2BP1
GO_Biological_Process_2023	Cell-Cell Signaling By Wnt (GO:0198738)	1/23	4.409145e-01	5.970549e-01	0	0	1.777930e+00	1.455954e+00	WNT5A
GO_Biological_Process_2023	Cellular Response To Interleukin-6 (GO:0071354)	1/23	4.409145e-01	5.970549e-01	0	0	1.777930e+00	1.455954e+00	YAP1
GO_Biological_Process_2023	Regulation Of Toll-Like Receptor 4 Signaling Pathway (GO:0034143)	1/23	4.409145e-01	5.970549e-01	0	0	1.777930e+00	1.455954e+00	APLP2
GO_Biological_Process_2023	Glial Cell Development (GO:0021782)	1/23	4.409145e-01	5.970549e-01	0	0	1.777930e+00	1.455954e+00	MXRA8
GO_Biological_Process_2023	Heparan Sulfate Proteoglycan Biosynthetic Process (GO:0015012)	1/23	4.409145e-01	5.970549e-01	0	0	1.777930e+00	1.455954e+00	UGDH
GO_Biological_Process_2023	Zinc Ion Transport (GO:0006829)	1/23	4.409145e-01	5.970549e-01	0	0	1.777930e+00	1.455954e+00	SLC39A14
GO_Biological_Process_2023	Long-Chain Fatty Acid Transport (GO:0015909)	1/23	4.409145e-01	5.970549e-01	0	0	1.777930e+00	1.455954e+00	CD36
GO_Biological_Process_2023	Negative Regulation Of Actin Filament Polymerization (GO:0030837)	1/23	4.409145e-01	5.970549e-01	0	0	1.777930e+00	1.455954e+00	PFN1
GO_Biological_Process_2023	Negative Regulation Of Extrinsic Apoptotic Signaling Pathway Via Death Domain Receptors (GO:1902042)	1/23	4.409145e-01	5.970549e-01	0	0	1.777930e+00	1.455954e+00	SERPINE1
GO_Biological_Process_2023	Nuclear Membrane Reassembly (GO:0031468)	1/23	4.409145e-01	5.970549e-01	0	0	1.777930e+00	1.455954e+00	RCC1
GO_Biological_Process_2023	Positive Regulation Of Cell-Substrate Junction Organization (GO:0150117)	1/23	4.409145e-01	5.970549e-01	0	0	1.777930e+00	1.455954e+00	VEGFA
GO_Biological_Process_2023	Positive Regulation Of Oxidoreductase Activity (GO:0051353)	1/23	4.409145e-01	5.970549e-01	0	0	1.777930e+00	1.455954e+00	AGTR1
GO_Biological_Process_2023	Positive Regulation Of Protein Targeting To Membrane (GO:0090314)	1/23	4.409145e-01	5.970549e-01	0	0	1.777930e+00	1.455954e+00	CEMIP
GO_Biological_Process_2023	Protein N-linked Glycosylation Via Asparagine (GO:0018279)	1/23	4.409145e-01	5.970549e-01	0	0	1.777930e+00	1.455954e+00	OSTC
GO_Biological_Process_2023	Protein Localization To Cell Junction (GO:1902414)	1/23	4.409145e-01	5.970549e-01	0	0	1.777930e+00	1.455954e+00	HEG1
GO_Biological_Process_2023	Protein Localization To Organelle (GO:0033365)	4/137	4.470527e-01	6.049968e-01	0	0	1.176760e+00	9.473845e-01	BMP4;TRAM1;SIX4;CALR
GO_Biological_Process_2023	Regulation Of Cytokine Production Involved In Immune Response (GO:0002718)	1/24	4.548798e-01	6.103659e-01	0	0	1.700541e+00	1.339554e+00	WNT5A
GO_Biological_Process_2023	ERK1 And ERK2 Cascade (GO:0070371)	1/24	4.548798e-01	6.103659e-01	0	0	1.700541e+00	1.339554e+00	CDK1
GO_Biological_Process_2023	Regulation Of Heterotypic Cell-Cell Adhesion (GO:0034114)	1/24	4.548798e-01	6.103659e-01	0	0	1.700541e+00	1.339554e+00	CD44
GO_Biological_Process_2023	Regulation Of Neuroblast Proliferation (GO:1902692)	1/24	4.548798e-01	6.103659e-01	0	0	1.700541e+00	1.339554e+00	VEGFA
GO_Biological_Process_2023	Cell Morphogenesis Involved In Differentiation (GO:0000904)	1/24	4.548798e-01	6.103659e-01	0	0	1.700541e+00	1.339554e+00	ACTN1
GO_Biological_Process_2023	Regulation Of Ryanodine-Sensitive Calcium-Release Channel Activity (GO:0060314)	1/24	4.548798e-01	6.103659e-01	0	0	1.700541e+00	1.339554e+00	JPH2
GO_Biological_Process_2023	Regulation Of Viral Life Cycle (GO:1903900)	1/24	4.548798e-01	6.103659e-01	0	0	1.700541e+00	1.339554e+00	TRIM5
GO_Biological_Process_2023	Response To Hexose (GO:0009746)	1/24	4.548798e-01	6.103659e-01	0	0	1.700541e+00	1.339554e+00	THBS1
GO_Biological_Process_2023	Negative Regulation Of Ion Transmembrane Transporter Activity (GO:0032413)	1/24	4.548798e-01	6.103659e-01	0	0	1.700541e+00	1.339554e+00	TCAF2C
GO_Biological_Process_2023	Negative Regulation Of Ossification (GO:0030279)	1/24	4.548798e-01	6.103659e-01	0	0	1.700541e+00	1.339554e+00	ENPP1
GO_Biological_Process_2023	Positive Regulation Of ERBB Signaling Pathway (GO:1901186)	1/24	4.548798e-01	6.103659e-01	0	0	1.700541e+00	1.339554e+00	PLAUR
GO_Biological_Process_2023	Positive Regulation Of Natural Killer Cell Mediated Immunity (GO:0002717)	1/24	4.548798e-01	6.103659e-01	0	0	1.700541e+00	1.339554e+00	RAET1G
GO_Biological_Process_2023	Positive Regulation Of Peptidyl-Threonine Phosphorylation (GO:0010800)	1/24	4.548798e-01	6.103659e-01	0	0	1.700541e+00	1.339554e+00	CEMIP
GO_Biological_Process_2023	Protein Exit From Endoplasmic Reticulum (GO:0032527)	1/24	4.548798e-01	6.103659e-01	0	0	1.700541e+00	1.339554e+00	HSP90B1
GO_Biological_Process_2023	Protein Complex Oligomerization (GO:0051259)	3/100	4.568125e-01	6.125881e-01	0	0	1.209927e+00	9.479561e-01	UGDH;POLQ;PXDN
GO_Biological_Process_2023	Negative Regulation Of Cytokine Production (GO:0001818)	5/178	4.581011e-01	6.139443e-01	0	0	1.130795e+00	8.827724e-01	ANXA1;GPNMB;AXL;APLP2;THBS1
GO_Biological_Process_2023	Fat Cell Differentiation (GO:0045444)	2/62	4.602913e-01	6.157612e-01	0	0	1.303890e+00	1.011683e+00	HMGA2;GDF6
GO_Biological_Process_2023	Phosphatidylinositol-Mediated Signaling (GO:0048015)	2/62	4.602913e-01	6.157612e-01	0	0	1.303890e+00	1.011683e+00	PDGFRB;PDGFRA
GO_Biological_Process_2023	Regulation Of T Cell Activation (GO:0050863)	2/62	4.602913e-01	6.157612e-01	0	0	1.303890e+00	1.011683e+00	GPNMB;B2M
GO_Biological_Process_2023	Regulation Of Intracellular Signal Transduction (GO:1902531)	8/297	4.633506e-01	6.167739e-01	0	0	1.083137e+00	8.332260e-01	BST1;ARHGAP11B;CHEK1;WNT5A;GPAT3;GDF5;VEGFA;AURKA
GO_Biological_Process_2023	Regulation Of Double-Strand Break Repair Via Nonhomologous End Joining (GO:2001032)	1/25	4.684968e-01	6.167739e-01	0	0	1.629602e+00	1.235606e+00	HMGA2
GO_Biological_Process_2023	Regulation Of Glycogen Biosynthetic Process (GO:0005979)	1/25	4.684968e-01	6.167739e-01	0	0	1.629602e+00	1.235606e+00	ENPP1
GO_Biological_Process_2023	Regulation Of Intracellular Estrogen Receptor Signaling Pathway (GO:0033146)	1/25	4.684968e-01	6.167739e-01	0	0	1.629602e+00	1.235606e+00	YAP1
GO_Biological_Process_2023	Regulation Of Platelet Aggregation (GO:0090330)	1/25	4.684968e-01	6.167739e-01	0	0	1.629602e+00	1.235606e+00	EMILIN1
GO_Biological_Process_2023	Regulation Of Postsynapse Organization (GO:0099175)	1/25	4.684968e-01	6.167739e-01	0	0	1.629602e+00	1.235606e+00	WNT5A
GO_Biological_Process_2023	Regulation Of Synapse Organization (GO:0050807)	1/25	4.684968e-01	6.167739e-01	0	0	1.629602e+00	1.235606e+00	WNT5A
GO_Biological_Process_2023	Cellular Response To Hexose Stimulus (GO:0071331)	1/25	4.684968e-01	6.167739e-01	0	0	1.629602e+00	1.235606e+00	SLC39A14
GO_Biological_Process_2023	Response To dsRNA (GO:0043331)	1/25	4.684968e-01	6.167739e-01	0	0	1.629602e+00	1.235606e+00	PMAIP1
GO_Biological_Process_2023	Response To Zinc Ion (GO:0010043)	1/25	4.684968e-01	6.167739e-01	0	0	1.629602e+00	1.235606e+00	PAM
GO_Biological_Process_2023	Ventricular Cardiac Muscle Tissue Development (GO:0003229)	1/25	4.684968e-01	6.167739e-01	0	0	1.629602e+00	1.235606e+00	TPM1
GO_Biological_Process_2023	Inner Ear Morphogenesis (GO:0042472)	1/25	4.684968e-01	6.167739e-01	0	0	1.629602e+00	1.235606e+00	TFAP2A
GO_Biological_Process_2023	Lamellipodium Assembly (GO:0030032)	1/25	4.684968e-01	6.167739e-01	0	0	1.629602e+00	1.235606e+00	VCL
GO_Biological_Process_2023	Negative Regulation Of Intracellular Protein Transport (GO:0090317)	1/25	4.684968e-01	6.167739e-01	0	0	1.629602e+00	1.235606e+00	RAB23
GO_Biological_Process_2023	Negative Regulation Of Lipid Biosynthetic Process (GO:0051055)	1/25	4.684968e-01	6.167739e-01	0	0	1.629602e+00	1.235606e+00	TRIB3
GO_Biological_Process_2023	Negative Regulation Of Response To Endoplasmic Reticulum Stress (GO:1903573)	1/25	4.684968e-01	6.167739e-01	0	0	1.629602e+00	1.235606e+00	CREB3L1
GO_Biological_Process_2023	Negative Regulation Of Response To Wounding (GO:1903035)	1/25	4.684968e-01	6.167739e-01	0	0	1.629602e+00	1.235606e+00	SERPINE1
GO_Biological_Process_2023	Negative Regulation Of Smoothened Signaling Pathway (GO:0045879)	1/25	4.684968e-01	6.167739e-01	0	0	1.629602e+00	1.235606e+00	ENPP1
GO_Biological_Process_2023	Negative Regulation Of Transposition (GO:0010529)	1/25	4.684968e-01	6.167739e-01	0	0	1.629602e+00	1.235606e+00	SPOCD1
GO_Biological_Process_2023	Peptide Hormone Secretion (GO:0030072)	1/25	4.684968e-01	6.167739e-01	0	0	1.629602e+00	1.235606e+00	ANXA1
GO_Biological_Process_2023	Positive Regulation Of T Cell Migration (GO:2000406)	1/25	4.684968e-01	6.167739e-01	0	0	1.629602e+00	1.235606e+00	WNT5A
GO_Biological_Process_2023	Positive Regulation Of Interleukin-2 Production (GO:0032743)	1/25	4.684968e-01	6.167739e-01	0	0	1.629602e+00	1.235606e+00	RUNX1
GO_Biological_Process_2023	Positive Regulation Of Striated Muscle Cell Differentiation (GO:0051155)	1/25	4.684968e-01	6.167739e-01	0	0	1.629602e+00	1.235606e+00	NIBAN2
GO_Biological_Process_2023	Proteoglycan Metabolic Process (GO:0006029)	1/25	4.684968e-01	6.167739e-01	0	0	1.629602e+00	1.235606e+00	SULF1
GO_Biological_Process_2023	Regulation Of Cell Cycle Phase Transition (GO:1901987)	1/25	4.684968e-01	6.167739e-01	0	0	1.629602e+00	1.235606e+00	CDKN1A
GO_Biological_Process_2023	Regulation Of Cell Size (GO:0008361)	1/25	4.684968e-01	6.167739e-01	0	0	1.629602e+00	1.235606e+00	PRR16
GO_Biological_Process_2023	Regulation Of Cellular Catabolic Process (GO:0031329)	2/63	4.685699e-01	6.167739e-01	0	0	1.282449e+00	9.721860e-01	DRAM1;TRIB3
GO_Biological_Process_2023	Regulation Of Secretion By Cell (GO:1903530)	2/64	4.767723e-01	6.263350e-01	0	0	1.261699e+00	9.345611e-01	P3H1;MCTP2
GO_Biological_Process_2023	Positive Regulation Of Interleukin-1 Production (GO:0032732)	2/64	4.767723e-01	6.263350e-01	0	0	1.261699e+00	9.345611e-01	WNT5A;CD36
GO_Biological_Process_2023	L-amino Acid Transport (GO:0015807)	1/26	4.817744e-01	6.263350e-01	0	0	1.564337e+00	1.142403e+00	SLC38A2
GO_Biological_Process_2023	Regulation Of Fatty Acid Biosynthetic Process (GO:0042304)	1/26	4.817744e-01	6.263350e-01	0	0	1.564337e+00	1.142403e+00	TRIB3
GO_Biological_Process_2023	Regulation Of Interferon-Alpha Production (GO:0032647)	1/26	4.817744e-01	6.263350e-01	0	0	1.564337e+00	1.142403e+00	STAT1
GO_Biological_Process_2023	Wnt Signaling Pathway, Planar Cell Polarity Pathway (GO:0060071)	1/26	4.817744e-01	6.263350e-01	0	0	1.564337e+00	1.142403e+00	WNT5A
GO_Biological_Process_2023	Acute Inflammatory Response (GO:0002526)	1/26	4.817744e-01	6.263350e-01	0	0	1.564337e+00	1.142403e+00	ANO6
GO_Biological_Process_2023	Regulation Of Reactive Oxygen Species Biosynthetic Process (GO:1903426)	1/26	4.817744e-01	6.263350e-01	0	0	1.564337e+00	1.142403e+00	CD36
GO_Biological_Process_2023	Cellular Response To Xenobiotic Stimulus (GO:0071466)	1/26	4.817744e-01	6.263350e-01	0	0	1.564337e+00	1.142403e+00	TFRC
GO_Biological_Process_2023	Response To Glucocorticoid (GO:0051384)	1/26	4.817744e-01	6.263350e-01	0	0	1.564337e+00	1.142403e+00	ANXA1
GO_Biological_Process_2023	miRNA-mediated Gene Silencing (GO:0035195)	1/26	4.817744e-01	6.263350e-01	0	0	1.564337e+00	1.142403e+00	AJUBA
GO_Biological_Process_2023	Negative Regulation Of Endothelial Cell Apoptotic Process (GO:2000352)	1/26	4.817744e-01	6.263350e-01	0	0	1.564337e+00	1.142403e+00	SERPINE1
GO_Biological_Process_2023	Negative Regulation Of Insulin Receptor Signaling Pathway (GO:0046627)	1/26	4.817744e-01	6.263350e-01	0	0	1.564337e+00	1.142403e+00	ENPP1
GO_Biological_Process_2023	Negative Regulation Of Protein Polymerization (GO:0032272)	1/26	4.817744e-01	6.263350e-01	0	0	1.564337e+00	1.142403e+00	PFN1
GO_Biological_Process_2023	Negative Regulation Of Receptor-Mediated Endocytosis (GO:0048261)	1/26	4.817744e-01	6.263350e-01	0	0	1.564337e+00	1.142403e+00	ANXA2
GO_Biological_Process_2023	Nucleic Acid Phosphodiester Bond Hydrolysis (GO:0090305)	1/26	4.817744e-01	6.263350e-01	0	0	1.564337e+00	1.142403e+00	ENPP1
GO_Biological_Process_2023	Organelle Membrane Fusion (GO:0090174)	1/26	4.817744e-01	6.263350e-01	0	0	1.564337e+00	1.142403e+00	CAV2
GO_Biological_Process_2023	Positive Regulation Of Erythrocyte Differentiation (GO:0045648)	1/26	4.817744e-01	6.263350e-01	0	0	1.564337e+00	1.142403e+00	STAT1
GO_Biological_Process_2023	Positive Regulation Of Nuclear Division (GO:0051785)	1/26	4.817744e-01	6.263350e-01	0	0	1.564337e+00	1.142403e+00	PDGFRB
GO_Biological_Process_2023	Protein Export From Nucleus (GO:0006611)	1/26	4.817744e-01	6.263350e-01	0	0	1.564337e+00	1.142403e+00	CALR
GO_Biological_Process_2023	Protein Localization To Cell Surface (GO:0034394)	1/26	4.817744e-01	6.263350e-01	0	0	1.564337e+00	1.142403e+00	VCL
GO_Biological_Process_2023	Canonical Wnt Signaling Pathway (GO:0060070)	2/65	4.848972e-01	6.300249e-01	0	0	1.241608e+00	8.986989e-01	CAV1;WNT5A
GO_Biological_Process_2023	Ras Protein Signal Transduction (GO:0007265)	4/144	4.852864e-01	6.301608e-01	0	0	1.117518e+00	8.079834e-01	CDKN1A;CDK2;AGTR1;CTNNAL1
GO_Biological_Process_2023	Intrinsic Apoptotic Signaling Pathway (GO:0097193)	3/105	4.888686e-01	6.340686e-01	0	0	1.150320e+00	8.232399e-01	CDKN1A;PMAIP1;TRIB3
GO_Biological_Process_2023	Negative Regulation Of MAPK Cascade (GO:0043409)	3/105	4.888686e-01	6.340686e-01	0	0	1.150320e+00	8.232399e-01	BMP4;CAV1;EMILIN1
